date,channel,viewing_min,devices_used,location_count,trp_value,is_fake
2025-01-10,AnimalPlanet,14,209,4091,10.78434263558533,1
2025-01-10,HistoryTV18,24,185,3936,8.833251138159492,1
2025-01-10,CartoonNetwork,30,194,4050,10.591568058955932,1
2025-01-10,Pogo,11,189,3878,10.225127626691425,1
2025-01-10,Nickelodeon,24,207,3783,9.677012200724109,1
2025-01-10,SonyMax,17,174,4065,9.39186170204491,1
2025-01-10,ZeeTelugu,53,198,4338,10.038014425073838,1
2025-01-10,ETV,4,223,4201,9.486022798836157,1
2025-01-10,GeminiTV,14,208,4175,10.359630868017618,1
2025-01-10,MaaTV,56,191,3612,10.641575542535476,1
2025-01-10,UdayaTV,48,221,4218,10.110080097575173,1
2025-01-10,SuryaTV,22,178,4172,9.64957834325093,1
2025-01-10,KTV,54,188,3816,9.550125985838948,1
2025-01-10,JayaTV,7,193,4248,10.778868656069745,1
2025-01-10,RajTV,18,190,4245,9.784268806234767,1
2025-01-10,KalaignarTV,34,200,4339,10.335473795091389,1
2025-01-10,DDNews,45,214,4046,10.801884066979214,1
2025-01-10,DDNational,32,206,3988,9.200395693889256,1
2025-01-10,DDSports,32,202,3672,9.750146569291761,1
2025-01-10,TenSports,62,182,4218,9.563327961950954,1
2025-01-10,StarSports,17,193,4062,9.567476278129293,1
2025-01-10,SonySports,1,200,4256,10.077003280548288,1
2025-01-10,Eurosport,16,184,4037,9.94087762091287,1
2025-01-10,CNBC,35,166,4111,10.775697504408424,1
2025-01-10,BloombergTV,40,190,3724,9.162182118452447,1
2025-01-10,BBCWorld,4,182,4026,9.099570290970036,1
2025-01-10,AlJazeera,61,201,3908,9.970153366877168,1
2025-01-10,France24,20,200,4409,9.513845497019751,1
2025-01-10,VH1,63,176,4187,10.58844187099184,1
2025-01-10,MTV,45,218,3967,10.111969767865217,1
2025-01-11,News24,425,1,704,3.326300841758484,0
2025-01-11,StarTV,408,1,650,3.8064265960940853,0
2025-01-11,ZeeTV,405,4,666,3.4533577041656347,0
2025-01-11,SunTV,452,1,904,2.906053045891283,0
2025-01-11,ABPNews,414,21,800,2.7071890944425583,0
2025-01-11,NDTV,434,1,756,3.417914486672703,0
2025-01-11,IndiaTV,442,1,501,3.1308633669266173,0
2025-01-11,CNNNews18,404,14,815,3.1915601925219903,0
2025-01-11,TimesNow,415,6,455,3.6760380657203005,0
2025-01-11,RepublicTV,434,1,623,3.8999003916747434,0
2025-01-11,TV9,444,1,693,3.4656745797529385,0
2025-01-11,Asianet,420,9,774,2.794381742027191,0
2025-01-11,Colors,428,10,741,3.4308086010318846,0
2025-01-11,SonyTV,407,6,503,4.021338100615025,0
2025-01-11,StarPlus,423,6,498,3.8646203998320403,0
2025-01-11,ZeeCinema,418,1,515,2.85048870076887,0
2025-01-11,StarMovies,421,13,944,2.660513543997147,0
2025-01-11,HBO,422,4,677,3.3030259716532404,0
2025-01-11,Discovery,444,19,759,3.045842501351782,0
2025-01-11,NationalGeographic,416,4,617,3.239020938659809,0
2025-01-11,AnimalPlanet,401,3,813,3.6095719365333636,0
2025-01-11,HistoryTV18,399,6,598,2.7941148213359273,0
2025-01-11,CartoonNetwork,404,1,828,2.9631434840365283,0
2025-01-11,Pogo,386,10,627,2.785596011998936,0
2025-01-11,Nickelodeon,400,5,684,3.7503613660275126,0
2025-01-11,SonyMax,445,7,743,2.7492286370417243,0
2025-01-11,ZeeTelugu,426,1,948,3.1075934037121047,0
2025-01-11,ETV,432,14,744,3.489246306829778,0
2025-01-11,GeminiTV,408,1,857,2.9063585272166144,0
2025-01-11,MaaTV,443,1,718,3.2724535720167296,0
2025-01-11,UdayaTV,444,20,836,3.000529705058827,0
2025-01-11,SuryaTV,418,13,835,3.287481939672401,0
2025-01-11,KTV,451,1,622,3.8201914650401254,0
2025-01-11,JayaTV,423,13,718,3.7481142582440783,0
2025-01-11,RajTV,406,18,568,4.056651940643224,0
2025-01-11,KalaignarTV,435,14,541,3.013288176501166,0
2025-01-11,DDNews,407,4,932,4.20600906082823,0
2025-01-11,DDNational,416,21,847,2.5947153609211817,0
2025-01-11,DDSports,450,20,555,3.1678433584285277,0
2025-01-11,TenSports,423,1,781,3.3522202076573357,0
2025-01-11,StarSports,435,1,705,2.634728873048269,0
2025-01-11,SonySports,417,4,655,3.384855384874528,0
2025-01-11,Eurosport,422,16,727,3.0840746098870873,0
2025-01-11,CNBC,397,6,893,3.7269661583198124,0
2025-01-11,BloombergTV,395,12,807,3.8525738789570294,0
2025-01-11,BBCWorld,433,2,795,3.990685988139877,0
2025-01-11,AlJazeera,423,1,702,3.5173422871405133,0
2025-01-11,France24,425,1,524,3.58743646535875,0
2025-01-11,VH1,409,14,491,3.5554578760343993,0
2025-01-11,MTV,452,25,636,3.7329395084258317,0
2025-01-12,News24,56,198,4403,10.007644758798905,1
2025-01-12,StarTV,-4,204,4225,9.942312846089688,1
2025-01-12,ZeeTV,34,179,4122,10.07438090531811,1
2025-01-12,SunTV,62,201,4428,9.395621279356755,1
2025-01-12,ABPNews,51,201,4403,10.423523941391124,1
2025-01-12,NDTV,28,213,4138,9.926488215154533,1
2025-01-12,IndiaTV,21,202,4273,9.671678969490475,1
2025-01-12,CNNNews18,-4,186,4203,10.367075723119921,1
2025-01-12,TimesNow,50,200,4251,10.419908307423151,1
2025-01-12,RepublicTV,10,222,4104,10.48072558754485,1
2025-01-12,TV9,57,215,4270,10.343793441907877,1
2025-01-12,Asianet,23,230,4106,9.710480740254608,1
2025-01-12,Colors,59,210,4241,10.286783689337952,1
2025-01-12,SonyTV,9,221,4333,10.1857643175625,1
2025-01-12,StarPlus,14,214,3925,9.56005333145103,1
2025-01-12,ZeeCinema,56,222,4016,9.684788726700493,1
2025-01-12,StarMovies,36,214,4349,9.696455466969356,1
2025-01-12,HBO,-3,220,4122,9.2904017354597,1
2025-01-12,Discovery,20,204,4084,10.321083928604446,1
2025-01-12,NationalGeographic,47,210,3921,9.91730981705258,1
2025-01-12,AnimalPlanet,3,180,4048,10.118508950675192,1
2025-01-12,HistoryTV18,1,212,4082,9.946875345345367,1
2025-01-12,CartoonNetwork,40,196,4131,10.367217042411642,1
2025-01-12,Pogo,1,218,4381,10.008269005530678,1
2025-01-12,Nickelodeon,69,226,4332,10.225922202634003,1
2025-01-12,SonyMax,19,189,3993,9.511958561656849,1
2025-01-12,ZeeTelugu,-4,209,4494,10.29443483463408,1
2025-01-12,ETV,23,203,4041,9.830871066199453,1
2025-01-12,GeminiTV,22,200,4113,9.675255892346811,1
2025-01-12,MaaTV,53,204,3976,10.39989633164276,1
2025-01-12,UdayaTV,46,185,4283,10.104668626165536,1
2025-01-12,SuryaTV,13,195,3985,10.286911839414483,1
2025-01-12,KTV,14,191,4211,10.117574376486706,1
2025-01-12,JayaTV,53,204,4185,9.995954657930232,1
2025-01-12,RajTV,24,211,3990,10.106716395706894,1
2025-01-12,KalaignarTV,13,202,4355,10.75510928915767,1
2025-01-12,DDNews,10,204,3990,9.876610969220774,1
2025-01-12,DDNational,30,202,4103,10.345095555974758,1
2025-01-12,DDSports,34,205,3838,10.41509045338457,1
2025-01-12,TenSports,33,228,4117,10.312763962244368,1
2025-01-12,StarSports,12,213,4278,10.251393418924902,1
2025-01-12,SonySports,-10,197,3887,10.239839956104472,1
2025-01-12,Eurosport,23,216,4083,10.281975897259846,1
2025-01-12,CNBC,22,215,4581,10.814069095500315,1
2025-01-12,BloombergTV,30,226,4354,10.304410193457233,1
2025-01-12,BBCWorld,8,214,4179,9.686130509233022,1
2025-01-12,AlJazeera,63,218,4355,9.504646418152646,1
2025-01-12,France24,24,226,4207,9.65055469030546,1
2025-01-12,VH1,44,209,3902,10.154366975070003,1
2025-01-12,MTV,-6,209,4183,10.42047352666928,1
2025-01-13,News24,468,2,737,3.971716624542821,0
2025-01-13,StarTV,493,6,788,4.4323165335060715,0
2025-01-13,ZeeTV,436,10,594,3.553344681738885,0
2025-01-13,SunTV,474,2,607,3.476104297225617,0
2025-01-13,ABPNews,486,10,811,4.023277465249716,0
2025-01-13,NDTV,502,19,914,3.0340564690314156,0
2025-01-13,IndiaTV,436,1,906,4.347974932417929,0
2025-01-13,CNNNews18,478,1,740,3.116316707981447,0
2025-01-13,TimesNow,445,1,1048,4.087864269669998,0
2025-01-13,RepublicTV,430,3,959,3.275028541568033,0
2025-01-13,TV9,436,10,982,3.8989736909126984,0
2025-01-13,Asianet,432,11,948,2.972162283118822,0
2025-01-13,Colors,437,1,747,4.313936822472982,0
2025-01-13,SonyTV,474,2,695,3.3051692629253298,0
2025-01-13,StarPlus,463,10,709,3.37627747591137,0
2025-01-13,ZeeCinema,465,3,1033,4.24154172734931,0
2025-01-13,StarMovies,454,3,1034,3.8084917715944617,0
2025-01-13,HBO,470,5,765,3.5493345936861416,0
2025-01-13,Discovery,431,14,881,3.172531292425332,0
2025-01-13,NationalGeographic,459,1,658,3.160369338672826,0
2025-01-13,AnimalPlanet,485,12,911,4.109293662619904,0
2025-01-13,HistoryTV18,465,16,965,3.3186720336148134,0
2025-01-13,CartoonNetwork,479,8,971,4.330180816971255,0
2025-01-13,Pogo,476,14,879,3.8032902196900453,0
2025-01-13,Nickelodeon,465,3,854,3.30472352882514,0
2025-01-13,SonyMax,443,1,826,3.4716770449595558,0
2025-01-13,ZeeTelugu,480,1,636,4.457739933153135,0
2025-01-13,ETV,473,7,865,3.2477100010639823,0
2025-01-13,GeminiTV,485,7,779,4.08411083539681,0
2025-01-13,MaaTV,474,1,890,2.8985718769538495,0
2025-01-13,UdayaTV,447,18,778,4.139806822724504,0
2025-01-13,SuryaTV,452,1,977,3.5694758686085213,0
2025-01-13,KTV,478,3,706,3.4396101006038777,0
2025-01-13,JayaTV,457,3,897,3.08325652439314,0
2025-01-13,RajTV,443,1,774,3.4782457476642783,0
2025-01-13,KalaignarTV,459,10,947,4.109226463028192,0
2025-01-13,DDNews,468,22,664,4.350538276994474,0
2025-01-13,DDNational,449,13,1049,3.4771258212484977,0
2025-01-13,DDSports,469,3,888,3.258353217879169,0
2025-01-13,TenSports,490,21,711,4.3130954525971745,0
2025-01-13,StarSports,466,1,820,4.028186125241067,0
2025-01-13,SonySports,496,1,763,4.456967942532224,0
2025-01-13,Eurosport,488,1,730,3.1998358493352503,0
2025-01-13,CNBC,457,1,829,3.688662589519195,0
2025-01-13,BloombergTV,484,15,765,4.043326070397337,0
2025-01-13,BBCWorld,461,3,813,3.0563843541598237,0
2025-01-13,AlJazeera,452,6,807,4.266968375281737,0
2025-01-13,France24,464,1,566,3.8307997194045353,0
2025-01-13,VH1,468,1,588,3.5109226422196977,0
2025-01-13,MTV,468,4,647,3.345874183900262,0
2025-01-14,News24,42,192,4244,9.813018701853832,1
2025-01-14,StarTV,64,191,4139,10.032730357846535,1
2025-01-14,ZeeTV,-6,184,3950,9.742549359376467,1
2025-01-14,SunTV,20,205,4355,10.123509567446053,1
2025-01-14,ABPNews,10,191,4485,9.966772969586989,1
2025-01-14,NDTV,29,208,4318,9.294954338689617,1
2025-01-14,IndiaTV,32,208,4088,9.766639728772395,1
2025-01-14,CNNNews18,53,211,4512,9.767912708428826,1
2025-01-14,TimesNow,45,191,4048,9.486204617788257,1
2025-01-14,RepublicTV,59,220,4141,10.017726831146032,1
2025-01-14,TV9,52,206,3950,9.402031610647507,1
2025-01-14,Asianet,51,202,4579,8.96224002106267,1
2025-01-14,Colors,16,202,4345,9.999207305377505,1
2025-01-14,SonyTV,31,218,4245,9.806330189022162,1
2025-01-14,StarPlus,32,216,4250,10.108504875129373,1
2025-01-14,ZeeCinema,5,214,3994,9.464475889964525,1
2025-01-14,StarMovies,50,201,4150,9.471120156973102,1
2025-01-14,HBO,52,213,4033,9.811155248141098,1
2025-01-14,Discovery,58,198,4491,9.805941778475606,1
2025-01-14,NationalGeographic,35,215,4422,10.294349612432445,1
2025-01-14,AnimalPlanet,23,188,4337,10.35153555097887,1
2025-01-14,HistoryTV18,2,190,4136,9.47055770875284,1
2025-01-14,CartoonNetwork,41,212,4348,9.414046565874868,1
2025-01-14,Pogo,56,200,4566,9.421124921068296,1
2025-01-14,Nickelodeon,32,178,4412,10.159911604634324,1
2025-01-14,SonyMax,0,210,4172,9.99157935593376,1
2025-01-14,ZeeTelugu,5,210,3842,10.264804875277509,1
2025-01-14,ETV,31,203,4200,9.773382894994961,1
2025-01-14,GeminiTV,4,196,4250,10.135615534178976,1
2025-01-14,MaaTV,-8,208,4299,9.66806770251596,1
2025-01-14,UdayaTV,50,183,4142,9.081245456195393,1
2025-01-14,SuryaTV,36,201,4334,9.833295357394945,1
2025-01-14,KTV,29,174,3960,9.341252364030277,1
2025-01-14,JayaTV,63,200,3905,9.737956384914598,1
2025-01-14,RajTV,35,188,4075,10.198586997969148,1
2025-01-14,KalaignarTV,45,216,4159,9.650167411773719,1
2025-01-14,DDNews,59,205,4464,9.737736711064676,1
2025-01-14,DDNational,42,182,4224,9.405933422987788,1
2025-01-14,DDSports,7,208,4205,9.107258300147706,1
2025-01-14,TenSports,5,215,4251,10.104041556022377,1
2025-01-14,StarSports,42,199,4368,9.906926098060099,1
2025-01-14,SonySports,48,215,4216,8.903633869750754,1
2025-01-14,Eurosport,54,211,4195,9.35112458755859,1
2025-01-14,CNBC,68,195,3904,9.451443791517562,1
2025-01-14,BloombergTV,36,195,4284,9.792265627578862,1
2025-01-14,BBCWorld,56,193,4164,10.291998010831678,1
2025-01-14,AlJazeera,44,214,4020,9.104296454711339,1
2025-01-14,France24,65,193,4158,10.257697278979537,1
2025-01-14,VH1,17,178,4175,9.236477850139028,1
2025-01-14,MTV,52,196,3920,10.74175840850128,1
2025-01-15,News24,408,1,741,3.240499858528315,0
2025-01-15,StarTV,443,6,897,3.097900650768721,0
2025-01-15,ZeeTV,451,7,651,4.055996451272496,0
2025-01-15,SunTV,460,14,870,3.173590905944458,0
2025-01-15,ABPNews,420,15,675,3.6373382368650193,0
2025-01-15,NDTV,414,2,1012,3.8064224339119024,0
2025-01-15,IndiaTV,439,22,779,3.9867353143011104,0
2025-01-15,CNNNews18,444,20,608,3.8991513321012787,0
2025-01-15,TimesNow,436,1,586,3.6317226789989046,0
2025-01-15,RepublicTV,424,1,723,3.071000388812129,0
2025-01-15,TV9,421,1,520,3.6791395770090394,0
2025-01-15,Asianet,452,20,616,4.224925863145028,0
2025-01-15,Colors,419,11,721,3.3495135335273294,0
2025-01-15,SonyTV,413,1,678,3.6148229700425354,0
2025-01-15,StarPlus,426,6,797,3.97861894301588,0
2025-01-15,ZeeCinema,449,8,763,3.8063945034791518,0
2025-01-15,StarMovies,422,21,614,4.049553158698959,0
2025-01-15,HBO,413,7,691,2.7873871661372966,0
2025-01-15,Discovery,419,14,785,3.4864560612707773,0
2025-01-15,NationalGeographic,437,4,755,3.0591689418531507,0
2025-01-15,AnimalPlanet,458,8,543,4.014318553144105,0
2025-01-15,HistoryTV18,433,19,666,3.284863055543061,0
2025-01-15,CartoonNetwork,433,15,835,3.4727023219797273,0
2025-01-15,Pogo,429,11,673,3.7449043514437297,0
2025-01-15,Nickelodeon,437,19,679,4.224199607665837,0
2025-01-15,SonyMax,429,7,859,2.6930390735332486,0
2025-01-15,ZeeTelugu,396,1,550,3.7215384919200822,0
2025-01-15,ETV,444,3,726,3.8249672783716644,0
2025-01-15,GeminiTV,413,7,754,3.5299301335871496,0
2025-01-15,MaaTV,446,13,847,2.8261898862685855,0
2025-01-15,UdayaTV,399,1,692,3.099363122753276,0
2025-01-15,SuryaTV,414,4,631,3.525156528514118,0
2025-01-15,KTV,427,1,534,3.8281998681717204,0
2025-01-15,JayaTV,455,4,762,3.0502590715355975,0
2025-01-15,RajTV,465,1,456,3.689141840373726,0
2025-01-15,KalaignarTV,460,1,743,3.1742043225785292,0
2025-01-15,DDNews,412,8,504,3.9904587393330853,0
2025-01-15,DDNational,449,8,593,2.945510180145904,0
2025-01-15,DDSports,457,16,604,3.498503455494131,0
2025-01-15,TenSports,405,16,666,3.044462567677748,0
2025-01-15,StarSports,445,14,663,3.9464392841958413,0
2025-01-15,SonySports,465,9,605,3.7304718377234063,0
2025-01-15,Eurosport,415,1,449,3.683740062033919,0
2025-01-15,CNBC,429,25,797,3.6135134142016136,0
2025-01-15,BloombergTV,448,11,491,3.1040486590081326,0
2025-01-15,BBCWorld,457,17,634,3.7666357990871555,0
2025-01-15,AlJazeera,428,24,772,2.704070999889194,0
2025-01-15,France24,456,3,638,3.201129960871044,0
2025-01-15,VH1,417,6,699,4.196452974301568,0
2025-01-15,MTV,412,14,763,3.327958700019368,0
2025-01-16,News24,7,213,4240,9.489283089656945,1
2025-01-16,StarTV,36,202,4522,10.0762007214018,1
2025-01-16,ZeeTV,30,203,4427,10.738549842726346,1
2025-01-16,SunTV,0,218,4535,10.312352125831593,1
2025-01-16,ABPNews,21,212,4536,10.569184580779314,1
2025-01-16,NDTV,24,211,4623,10.064458036250985,1
2025-01-16,IndiaTV,45,215,4523,9.789373299644524,1
2025-01-16,CNNNews18,6,183,4535,9.390771818328146,1
2025-01-16,TimesNow,40,223,4276,10.161921700258027,1
2025-01-16,RepublicTV,26,203,4080,9.799488180690446,1
2025-01-16,TV9,2,201,4083,10.229835208393778,1
2025-01-16,Asianet,53,205,4736,9.633370219028238,1
2025-01-16,Colors,23,218,4038,10.17399883452746,1
2025-01-16,SonyTV,51,208,4669,9.905579817318714,1
2025-01-16,StarPlus,26,195,4584,10.201809192231714,1
2025-01-16,ZeeCinema,50,203,4140,10.166565567483136,1
2025-01-16,StarMovies,3,229,4375,10.150957338893047,1
2025-01-16,HBO,6,228,4654,11.202598903749346,1
2025-01-16,Discovery,11,189,4388,10.129129827187844,1
2025-01-16,NationalGeographic,53,203,3924,10.332622404592927,1
2025-01-16,AnimalPlanet,28,223,4325,9.971648353615475,1
2025-01-16,HistoryTV18,14,197,4366,9.833948318283042,1
2025-01-16,CartoonNetwork,31,194,4157,9.759785290734984,1
2025-01-16,Pogo,28,215,4459,9.820437184908366,1
2025-01-16,Nickelodeon,58,209,4079,10.020582100418999,1
2025-01-16,SonyMax,59,225,4084,10.17616510453183,1
2025-01-16,ZeeTelugu,35,231,4238,10.730684386464473,1
2025-01-16,ETV,-5,205,4475,10.641208331631852,1
2025-01-16,GeminiTV,41,199,4280,9.856619326256528,1
2025-01-16,MaaTV,45,211,4542,10.021374105381081,1
2025-01-16,UdayaTV,2,212,4494,10.277296643187574,1
2025-01-16,SuryaTV,8,203,4486,9.736124869188812,1
2025-01-16,KTV,36,217,4387,10.559561918404704,1
2025-01-16,JayaTV,20,215,4415,9.574353540747303,1
2025-01-16,RajTV,-3,214,4065,10.664186342857587,1
2025-01-16,KalaignarTV,49,234,4440,10.67778204581598,1
2025-01-16,DDNews,28,208,4256,10.40377372430358,1
2025-01-16,DDNational,2,218,4466,10.919727823157249,1
2025-01-16,DDSports,56,202,4524,10.573066199515498,1
2025-01-16,TenSports,27,207,4761,9.371823118196176,1
2025-01-16,StarSports,37,190,4200,9.630675743881127,1
2025-01-16,SonySports,42,181,4017,10.129821838914056,1
2025-01-16,Eurosport,12,226,4630,10.182598519630414,1
2025-01-16,CNBC,3,224,4438,9.977249407117215,1
2025-01-16,BloombergTV,30,206,3965,10.20738001878339,1
2025-01-16,BBCWorld,52,229,4093,10.63360509882154,1
2025-01-16,AlJazeera,4,192,4206,10.655535894279264,1
2025-01-16,France24,39,200,4245,10.095592117185078,1
2025-01-16,VH1,52,233,4324,10.227470503228382,1
2025-01-16,MTV,60,195,4240,10.531587851094182,1
2025-01-17,News24,462,1,897,3.142432145114508,0
2025-01-17,StarTV,447,3,1044,4.511621987223994,0
2025-01-17,ZeeTV,470,17,799,3.9765260580508057,0
2025-01-17,SunTV,444,1,785,3.5520858128376274,0
2025-01-17,ABPNews,446,1,776,4.033227551425471,0
2025-01-17,NDTV,457,20,609,4.337934860390372,0
2025-01-17,IndiaTV,474,13,697,4.355099293954187,0
2025-01-17,CNNNews18,480,6,904,3.9668895147007626,0
2025-01-17,TimesNow,486,1,831,3.798847707223181,0
2025-01-17,RepublicTV,466,5,687,3.3776492822693966,0
2025-01-17,TV9,496,1,723,3.424354288727388,0
2025-01-17,Asianet,494,1,693,3.2409724517506784,0
2025-01-17,Colors,456,7,867,4.014051541742698,0
2025-01-17,SonyTV,475,1,621,4.357101700304624,0
2025-01-17,StarPlus,477,13,670,4.3836290871688135,0
2025-01-17,ZeeCinema,476,3,825,3.8145688363710364,0
2025-01-17,StarMovies,450,9,797,3.3164498192750873,0
2025-01-17,HBO,459,18,904,4.150856675623448,0
2025-01-17,Discovery,475,1,940,3.5303696013064454,0
2025-01-17,NationalGeographic,468,1,783,3.467498793849863,0
2025-01-17,AnimalPlanet,444,6,870,4.117498515947448,0
2025-01-17,HistoryTV18,451,16,730,3.607762095584947,0
2025-01-17,CartoonNetwork,494,1,840,4.715727694236622,0
2025-01-17,Pogo,459,1,879,3.9781214282323067,0
2025-01-17,Nickelodeon,492,13,806,4.212337393976944,0
2025-01-17,SonyMax,501,4,627,4.3301967335267015,0
2025-01-17,ZeeTelugu,486,1,956,4.706414944786315,0
2025-01-17,ETV,437,1,1060,4.411027332612822,0
2025-01-17,GeminiTV,484,1,685,3.5805612244316443,0
2025-01-17,MaaTV,438,2,696,3.442304732267765,0
2025-01-17,UdayaTV,496,1,936,3.3186971031671115,0
2025-01-17,SuryaTV,475,1,947,4.295385794233523,0
2025-01-17,KTV,441,1,720,3.6440070626286336,0
2025-01-17,JayaTV,495,16,1007,3.465155026423753,0
2025-01-17,RajTV,472,5,838,4.252533686712941,0
2025-01-17,KalaignarTV,501,1,644,3.515713007619854,0
2025-01-17,DDNews,493,1,768,3.2145152542558266,0
2025-01-17,DDNational,498,2,997,3.664644450546309,0
2025-01-17,DDSports,496,5,741,3.956601032029167,0
2025-01-17,TenSports,481,11,765,3.1561802333068782,0
2025-01-17,StarSports,459,8,717,3.972703813218391,0
2025-01-17,SonySports,494,10,1016,4.391064286161808,0
2025-01-17,Eurosport,459,1,705,4.1275915526910865,0
2025-01-17,CNBC,459,19,973,4.6054200932407765,0
2025-01-17,BloombergTV,474,1,774,3.4224536524378446,0
2025-01-17,BBCWorld,503,1,692,3.6652236116915153,0
2025-01-17,AlJazeera,475,3,868,3.283608216153783,0
2025-01-17,France24,456,1,915,4.1934008094630295,0
2025-01-17,VH1,438,17,589,4.088846977652601,0
2025-01-17,MTV,496,1,793,3.819145350698636,0
2025-01-18,News24,13,210,3979,10.465062787596093,1
2025-01-18,StarTV,0,220,4506,9.416796389350674,1
2025-01-18,ZeeTV,35,184,4388,9.916598486113319,1
2025-01-18,SunTV,41,189,4144,10.31387049242389,1
2025-01-18,ABPNews,11,200,4027,9.309344642063312,1
2025-01-18,NDTV,-7,205,4655,9.144045234825846,1
2025-01-18,IndiaTV,42,229,4306,9.41454540753855,1
2025-01-18,CNNNews18,7,215,4327,9.953220119349556,1
2025-01-18,TimesNow,9,221,4552,10.404991891106167,1
2025-01-18,RepublicTV,10,190,4346,10.359391602621736,1
2025-01-18,TV9,43,219,4463,9.020877509088567,1
2025-01-18,Asianet,22,189,4413,9.889885069181613,1
2025-01-18,Colors,-4,204,3979,10.421995576377224,1
2025-01-18,SonyTV,6,179,4660,9.449830524880795,1
2025-01-18,StarPlus,7,190,4274,9.337183852354453,1
2025-01-18,ZeeCinema,46,193,4343,10.10364908154516,1
2025-01-18,StarMovies,-1,214,4539,9.595289765091595,1
2025-01-18,HBO,60,219,4314,9.523376816209884,1
2025-01-18,Discovery,12,203,4012,9.578881344924353,1
2025-01-18,NationalGeographic,33,222,4329,9.45215617042616,1
2025-01-18,AnimalPlanet,2,218,4205,10.107834711048064,1
2025-01-18,HistoryTV18,57,223,4389,9.31477589561961,1
2025-01-18,CartoonNetwork,8,205,4316,10.503979352213825,1
2025-01-18,Pogo,52,220,4488,10.373131242511208,1
2025-01-18,Nickelodeon,64,203,4201,9.214984935722184,1
2025-01-18,SonyMax,28,192,4103,10.215655615915589,1
2025-01-18,ZeeTelugu,41,193,4475,9.490842444537558,1
2025-01-18,ETV,32,212,4311,9.804751177303025,1
2025-01-18,GeminiTV,18,208,4250,9.841317441024152,1
2025-01-18,MaaTV,47,208,4244,10.273880319318225,1
2025-01-18,UdayaTV,2,184,4026,9.097846200395397,1
